year,ACCESS1-0_rcp45_r1i1p1-longest_run_tmax_abv,ACCESS1-0_rcp85_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp26_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp45_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp60_r1i1p1-longest_run_tmax_abv,bcc-csm1-1_rcp85_r1i1p1-longest_run_tmax_abv,BNU-ESM_rcp45_r1i1p1-longest_run_tmax_abv,BNU-ESM_rcp85_r1i1p1-longest_run_tmax_abv,CanESM2_rcp26_r1i1p1-longest_run_tmax_abv,CanESM2_rcp45_r1i1p1-longest_run_tmax_abv,CanESM2_rcp85_r1i1p1-longest_run_tmax_abv,CCSM4_rcp26_r1i1p1-longest_run_tmax_abv,CCSM4_rcp45_r1i1p1-longest_run_tmax_abv,CCSM4_rcp60_r1i1p1-longest_run_tmax_abv,CCSM4_rcp85_r1i1p1-longest_run_tmax_abv,CESM1-BGC_rcp45_r1i1p1-longest_run_tmax_abv,CESM1-BGC_rcp85_r1i1p1-longest_run_tmax_abv,CNRM-CM5_rcp45_r1i1p1-longest_run_tmax_abv,CNRM-CM5_rcp85_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp26_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp45_r1i1p1-longest_run_tmax_abv,CSIRO-Mk3-6-0_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-CM3_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp45_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-ESM2G_rcp85_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp26_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp45_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp60_r1i1p1-longest_run_tmax_abv,GFDL-ESM2M_rcp85_r1i1p1-longest_run_tmax_abv,inmcm4_rcp45_r1i1p1-longest_run_tmax_abv,inmcm4_rcp85_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp26_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp45_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp60_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-LR_rcp85_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp26_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp45_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp60_r1i1p1-longest_run_tmax_abv,IPSL-CM5A-MR_rcp85_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp26_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp45_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp60_r1i1p1-longest_run_tmax_abv,MIROC-ESM-CHEM_rcp85_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp26_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp45_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp60_r1i1p1-longest_run_tmax_abv,MIROC-ESM_rcp85_r1i1p1-longest_run_tmax_abv,MIROC5_rcp26_r1i1p1-longest_run_tmax_abv,MIROC5_rcp45_r1i1p1-longest_run_tmax_abv,MIROC5_rcp60_r1i1p1-longest_run_tmax_abv,MIROC5_rcp85_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp26_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp45_r1i1p1-longest_run_tmax_abv,MPI-ESM-LR_rcp85_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp26_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp45_r1i1p1-longest_run_tmax_abv,MPI-ESM-MR_rcp85_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp26_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp45_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp60_r1i1p1-longest_run_tmax_abv,MRI-CGCM3_rcp85_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp26_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp45_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp60_r1i1p1-longest_run_tmax_abv,NorESM1-M_rcp85_r1i1p1-longest_run_tmax_abv
2074,0.0068342607,0.5010958,0.0,0.0,0.0,0.09485165,0.0,0.0034171303,0.0,0.0,1.1976209,0.0,0.017076332,0.0,0.4042506,1.4797082E-4,0.27873185,0.0,0.05186995,0.0,0.0,0.39741632,0.0,0.0,2.5626397,0.0,0.0,0.0,0.27849922,0.0,0.0,0.0,0.017076332,0.45612335,2.179347,0.0034171303,0.017076332,0.069601096,0.0034171303,0.0,0.0,0.40246937,2.0160336,0.0,0.0,0.3835245,0.6339635,0.0,0.0068342607,0.0,0.2689107,0.0,0.0,0.0,0.35728568,0.0,0.0,0.0034171303,0.0,0.0,0.98720354,0.0,0.0,0.017076332,0.8334255,0.0,0.0034171303,0.0,0.0
2075,0.0,1.2944763,0.0,0.0,0.003713072,0.003713072,0.0034171303,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.0,1.0346742,0.0,0.0034171303,0.0,0.06552915,0.0,0.0,0.1906298,0.0,0.8516337,7.7846346,0.0034171303,0.23916727,0.0,0.0034171303,0.0,0.0035651012,0.0,0.0034171303,0.017076332,0.0,0.0,0.0,0.0068342607,0.8879869,0.0,0.0034171303,0.0,1.005211,0.0,0.0034171303,0.0034171303,0.32882077,0.0,0.0034171303,0.74161685,0.09877436,0.0,0.0,0.0034171303,0.0,0.0,0.3240405,0.2689107,0.0,0.0,0.1769706,0.0,0.0,0.0,0.0,0.0,0.48268333,0.0,1.5851498
2076,0.0034171303,1.0588164,0.0,0.0,0.11093586,0.0034171303,0.0068342607,0.0034171303,0.0,0.0,0.5284235,0.0,0.0,0.0,0.14190403,0.0,1.4303931,0.0,0.1769706,0.0,0.0,0.09535723,0.017076332,3.558268,0.7843062,0.0,0.09485165,0.0,0.34304604,0.0,0.0,0.0,0.30017352,0.0034171303,0.0,0.0,0.0,0.0,0.7625405,0.0,0.0,0.0068342607,3.3969638,0.0,0.0,0.14859031,2.2396626,0.0,0.0,0.0,0.21695326,0.0,0.0,0.0,0.115850694,0.0,0.0,0.0069822315,0.0,0.020641433,0.020493463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09485165
2077,0.0,2.6452684,0.0,0.0,0.13099113,0.39359042,0.49235547,0.0034171303,0.0,0.59006137,0.042991012,0.0,0.0,0.0,0.74559027,0.0034171303,0.0034171303,0.0,0.0,0.0,0.44601712,0.35187507,0.0,0.0034171303,2.1424365,0.0,0.0,0.0,0.45606005,0.0,0.0034171303,0.0,0.017076332,0.0,0.0,0.0,0.0,0.0,0.48303017,0.0,0.0034171303,1.3243166,2.478036,0.0,0.0,0.64448893,1.6094309,0.0,0.0,0.0,0.05186995,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.86671746,0.0,0.0,0.0034171303,0.0,0.0,0.0,0.0,0.0,0.0,0.020493463,0.47569722
2078,0.2308451,1.4059205,0.0,0.0,0.0,0.0034171303,0.0,0.3709449,0.0,0.0068342607,0.80424374,0.0,0.0,0.0,0.39741632,0.0,0.54800016,0.0,0.0,0.0,0.0,0.8363759,0.0,0.54056895,0.83048254,0.0,0.0,0.0,0.5842081,0.0,0.0,0.0,0.0,0.0,0.0034171303,0.0034171303,0.0034171303,1.0575305,0.0034171303,0.0,0.5462835,0.0034171303,2.366201,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.0,0.65992814,0.0,0.0,0.0,0.6847446,0.0,0.0,0.57627594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0705366,0.28242192
2079,0.10901643,1.4799604,0.0,0.0,0.0,0.18038774,0.0,0.45803064,0.0,0.0,0.27217984,0.0,0.0,0.5186789,0.0034171303,0.0,0.0034171303,0.0,0.1838802,0.0,0.0,2.0064023,0.0,0.0,1.8890623,0.0,0.0,0.017076332,0.0,0.0,0.18729733,0.0,0.122600295,0.0,0.10110257,0.0034171303,0.0,0.0034171303,4.12519,0.0,0.0034171303,0.020641433,0.0,0.0,0.0,0.0,7.955822,0.0,0.0,0.0,0.31516156,0.0,0.0,0.0,0.0034171303,0.0,0.0068342607,0.46986723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017224304,0.0034171303,1.1713444
2080,0.0,1.4138343,0.0,0.0,0.0,0.0068342607,0.0,0.11926782,0.7893927,0.0,1.5171762,0.0,0.0,0.66248894,0.0,0.2962291,0.5873743,0.0,0.0,0.0,0.0034171303,0.39059138,0.0,0.87881887,0.0034171303,0.0,0.0,1.4797082E-4,0.10901643,0.0,0.0,0.0,0.0,0.0034171303,0.0068342607,0.0,1.2977335,0.0,0.086529456,0.0,0.09535723,0.0034171303,1.3558465,0.0,0.0,0.0,1.7431524,0.0,0.0,0.0034171303,0.9288295,0.0,0.20437366,0.0,0.0,0.0,0.0,0.21611424,0.0,0.0068342607,0.1874453,0.0,0.0,0.0,0.0,0.0034171303,0.0,0.0,1.103976
2081,0.0034171303,4.496187,0.0,0.0034171303,0.35728568,0.3259697,0.0,0.030744854,0.0,0.0,2.5034971,0.0,0.0034171303,0.0034171303,0.14859031,0.0,0.43754697,0.0,0.0068342607,0.16998836,0.0034171303,0.6203075,0.0,0.10110257,2.8171299,0.0,0.0,0.024058564,2.3578596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950881,0.44530308,0.0,0.0,0.44545105,5.1556654,0.0034171303,0.0,0.0,0.29631376,0.0,0.0,0.0,0.31330544,0.0,0.0034171303,0.0,0.2653456,0.0034171303,0.0,0.27923742,0.0,0.0,0.4664501,0.0,0.0,0.0,0.0,0.0,0.0,0.12174401,0.0
2082,1.4797082E-4,2.9587107,0.0,0.0,0.0,0.4213269,0.032739624,1.0389062,0.0,0.0,0.45228532,0.0,0.0,0.0,0.2653456,0.0034171303,0.0034171303,0.0,0.17355347,0.0,0.0,0.039573886,0.0,0.47177452,0.89203614,0.0,0.19071446,0.0,0.09535723,0.0,0.0,0.0,0.2653456,0.0,0.0,0.0,0.26213694,0.5480513,0.37777916,0.0,0.18729733,1.4313996,6.3851504,0.0,0.0,0.41167456,1.3390478,0.0,0.0,0.0,1.7313715,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.4664501,0.0,0.0,0.0034171303,0.0,0.0,0.0,0.0,0.0,0.0,0.020493463,0.0
2083,0.75419647,2.4774554,0.0,0.0034171303,0.806698,0.09877436,0.0,1.1621907,0.0,0.0,0.72130114,0.0,0.0034171303,0.30889335,0.08176134,0.0,0.3709449,0.017076332,0.0034171303,0.0,0.0034171303,0.09535723,0.0,0.07819624,7.3348336,0.0,0.42281485,0.0,0.09535723,0.0,0.0,0.0,0.4007488,0.0,0.27864718,0.0,0.0068342607,0.59383607,0.026471432,0.0,0.0,0.0034171303,1.788585,0.0,0.0,0.0,0.95174515,0.0,0.0,0.0,1.1566194,0.0,0.0,0.0,0.32769024,0.0,0.0,0.2914594,0.0,0.36577636,0.36085078,0.0,0.0034171303,0.0,0.0,0.0,0.6593448,0.0068342607,2.1363945
2084,0.0,0.92893076,0.0,0.0,0.0,0.5945981,0.0,0.0034171303,0.0,0.0,1.8488979,0.0,0.0,0.0035651012,0.003713072,0.0,2.1177168,0.0,0.0034171303,0.0,0.0,0.029322492,0.023910593,2.542258,1.9861137,0.0,0.0,0.0,0.0919401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8332552,5.2904496,0.0035651012,0.8235567,0.64302343,3.076925,0.0,1.0850106,0.0,0.0068342607,0.0,0.0,0.0,2.1696007,0.0,0.0,0.0,0.0034171303,0.0,0.0,1.5540532,0.0,0.0,0.07819624,0.0,0.0,0.0,0.0,0.0,0.0,0.11135396,1.4639798
2085,0.81937486,7.7741466,0.0,0.0069822315,0.0919401,0.7966214,0.0,0.013668521,0.0,0.0,0.027475694,0.0,0.0,0.0,0.0034171303,0.26207644,0.046398826,0.0,0.5235184,0.0,0.0,1.306574,0.0,0.4079377,3.6972158,0.0,0.0034171303,0.0,0.0,0.0,0.0,0.0,0.84636915,0.0,0.065646455,0.0,0.0,0.75728333,3.209356,0.08161337,0.0068342607,0.42529103,3.354052,0.0,0.017224304,0.0,1.5098771,0.0,0.0034171303,0.0919401,1.0856857,0.0,0.0,0.0,0.6933493,0.0,0.0,0.7406852,0.0,0.0,0.21803287,0.0,0.0,0.0,0.0,0.0,0.0,1.2902371,0.4997558
2086,0.60211366,2.6835034,0.0,0.0,0.0,2.3142571,0.0,0.0068342607,0.0,0.0,1.085053,0.0,0.0034171303,0.0,0.32255256,0.62377137,0.5481993,0.0,0.0,0.09535723,0.0,0.7041861,0.0,1.3046533,4.331191,0.0,0.0,0.17604409,0.09535723,0.0,0.0,0.497446,0.0,0.0,0.0,0.0,0.0,0.6498247,2.4053123,0.0,0.0,1.1240121,5.246033,0.0,0.18729733,0.0,1.6768955,0.0,0.0,0.0,0.70525974,0.0,0.0034171303,0.0,0.42623198,0.0,0.0,1.679678,0.0,0.0,0.0,0.0,0.0,0.0,0.4229628,0.0,0.38350624,0.0,0.7817982
2087,1.0432397,4.75973,0.0,0.0,1.4797082E-4,1.1782875,0.0,2.1510496,0.0,0.0034171303,0.9190055,0.0,0.0,0.0034171303,0.45570245,1.4797082E-4,1.2516234,0.0,0.0,0.0,0.0,0.017076332,0.0,0.40334615,0.5735306,0.0,0.0,0.0,0.0,0.0,0.0,0.33443984,0.0034171303,0.0,2.511355,0.0,0.0,0.0,0.6988036,0.0068342607,0.0,0.023910593,2.4188936,0.0,0.0,0.14054088,0.79708314,0.0034171303,0.0,0.0,2.7147894,0.0,0.0,0.0,0.7859939,0.0,0.0,1.155404,0.0,0.0,1.7892308,0.0,0.0,0.0034171303,0.37451,0.0,0.0034171303,0.0,0.5962715
2088,0.73370296,10.6614895,0.0,0.0,0.0919401,1.6212472,0.0,4.334981,0.0,0.0068342607,1.8889104,0.0,0.0,0.0,0.5637146,0.0,0.9607321,0.0,0.046398826,0.0,0.0,1.628581,0.0,0.6675625,1.9494854,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.0034171303,0.0,0.0,1.1027353,0.036156755,0.9010655,0.0,2.5285652,0.0068342607,0.0034171303,0.8481486,5.9703784,0.0,0.0,0.43847814,2.2059045,0.0,0.0,0.17355347,1.4299457,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.5516257,0.0,0.0,0.3709449,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.0034171303,0.8846237
2089,0.0034171303,7.4769883,0.0,0.0034171303,0.0,1.3273062,0.0,0.17313254,0.0,0.0,0.20452163,0.0,0.0,0.0,0.43647406,0.0035651012,0.062259994,0.0,0.0034171303,0.0,0.017076332,0.3505119,0.0,0.0,1.1639394,0.0,0.0,0.0,0.41598058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8192891,0.0,0.41598058,0.0,1.301751,0.0,0.0034171303,0.0034171303,4.5472903,0.0,0.0,0.0,0.2995076,0.0,0.0,0.0,0.09535723,0.0,0.0,1.2676201,0.0,0.0,0.3505119,0.0,0.0,0.0,0.0,0.0,0.0,0.20437366,5.1079764
2090,0.0,7.2910376,0.0,0.0,0.0,2.2887526,0.0034171303,0.7725878,0.0,0.0,5.461988,0.0,0.0,0.0,0.020493463,0.0,2.3580048,0.0,0.0,0.0,0.0,0.9447612,0.0,0.09535723,14.487915,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.0,0.0,0.0,0.8740959,0.0,0.6895439,0.11093586,5.300325,0.0,0.0,3.575447,1.8299761,0.0,0.44872022,0.19048183,6.104665,0.0,0.0,0.0,1.7189524,0.0,0.0,0.0,0.0,0.0,0.0,0.06552915,0.0,0.0,1.1753713,0.0,0.0,0.0,0.0,0.0,0.09535723,0.0,5.7332983
2091,0.0,5.0578117,0.0,0.0,0.058644984,1.0418166,0.0034171303,2.1967728,0.0,0.0,1.8014469,0.0,0.0,0.0,0.8290602,0.0,0.3948555,0.0,0.7933047,0.0,0.0,0.44928628,0.0034171303,0.0034171303,0.5188027,0.0,0.0,0.0,0.020493463,0.0,0.0,1.0276743,0.09535723,0.027623665,0.28583905,0.0,0.112729505,0.0,2.8061876,0.0,0.9001685,0.7560308,0.6954256,0.0,0.09535723,0.14381005,0.63601756,0.0,0.0,0.0,11.164955,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.1091644,0.0,0.0,0.17711857,0.0,0.0,0.0034171303,0.0068342607,0.0,0.26825714,0.6258866,3.022129
2092,0.0068342607,2.765056,0.0,0.0,0.0034171303,1.1003608,0.0,2.0232065,0.35728568,0.0,0.47604793,0.0,0.0,0.29131144,0.37436202,0.0,0.0068342607,0.0,0.0,0.0034171303,0.0,0.7725878,0.0,0.1734055,2.937753,0.0,0.0,0.0034171303,0.098689705,0.0,0.0,0.44586915,1.3352237,0.0,0.0034171303,0.0,1.0866315,0.43305692,2.3032105,0.0,0.0,1.1825254,4.2588515,0.0,0.0,0.020493463,6.0260773,0.0,0.09535723,0.0,3.5761728,0.0,0.0,0.0,0.51475495,0.0,0.0,0.8548907,0.0,0.0068342607,0.442452,0.0,0.0,0.0,0.0,0.0,0.5235452,0.0,1.8793468
2093,0.28598702,4.1825023,0.0,0.0,1.4797082E-4,0.4884146,0.0034171303,1.472333,0.0,0.0034171303,2.7467957,0.0,0.013816493,0.0034171303,0.8336774,0.0,1.2274439,0.0,0.0034171303,0.0,0.734269,0.9055036,0.0,0.0,4.1545157,0.0,0.0,0.0068342607,2.5249364,0.0,0.0,0.1769706,2.269843,0.0,1.80227,0.0,1.4797082E-4,0.0,7.43241,0.0,0.6173011,0.0068342607,0.7745237,0.0,0.102191485,0.0,2.136871,0.0,0.0,0.18729733,2.5989769,0.0,0.0,0.0,0.0068342607,0.0,0.0,0.017224304,0.0,0.0,1.3746626,0.0,0.0,0.0,1.4797082E-4,0.0,0.0034171303,0.077775314,0.032739624
2094,1.4797082E-4,11.944706,0.0,0.0,0.0034171303,0.63331443,0.0,2.5085354,0.0,0.0,2.8412673,0.0,0.0,0.0034171303,2.7214518,0.0034171303,0.31736353,0.0,0.7387751,0.0,0.0,1.7101314,0.6362905,0.08134042,6.7830353,0.0034171303,0.0,0.0,1.7371038,0.0,0.0,0.0034171303,0.0068342607,0.0,0.0,0.22326368,0.0,0.6032779,3.562928,0.0,2.580412,0.062112026,12.578511,0.0,0.0,0.46579653,2.988505,0.0,0.0034171303,0.0,7.0019226,0.0,0.0,0.0,0.9152908,0.0,0.0,0.3083878,0.0,0.0,0.99540585,0.0,0.0,0.0,0.5583902,0.0,0.44616508,0.0,2.99995
2095,0.8664356,1.2962557,0.0,0.0,0.12467972,0.81782764,0.0,0.5539205,0.0,0.0,6.518832,0.0034171303,0.0,0.24610953,1.7090871,0.0,1.1593565,0.0,3.165107,0.0,0.0034171303,0.89917535,0.0035651012,0.0,4.404974,0.0,0.38033998,0.0,0.10793683,0.0,0.0,0.0,1.1048869,0.0,0.35386857,0.0,0.0,0.0,2.4791932,0.0,0.0,0.0,9.025417,0.0,0.0,0.09877436,2.63916,0.0,0.0,0.0034171303,2.8238912,0.0034171303,0.0,0.0,0.26876274,0.0,0.0,1.2351704,0.0,0.0,1.1431643,0.0,0.0,0.0,0.0919401,0.0,0.11243356,0.027327724,2.1399715
2096,0.43647406,7.7091875,0.0,0.0,0.12141056,1.0519228,1.4797082E-4,8.004591,0.017076332,0.0,2.8406558,0.0,0.0,0.0,1.4692483,0.0,0.90824854,0.0,0.74316525,0.0,0.0,1.5497316,0.0,0.020493463,3.5147243,0.0,0.0,0.0034171303,1.655859,0.0,0.0,0.0,0.87833506,0.0,0.020493463,0.0,0.0,0.09535723,3.2947185,0.0,0.0,0.48543373,17.225218,0.0,0.0,0.0034171303,2.0671198,0.0,0.0,0.0,8.120169,0.0,0.0035651012,0.0,0.0034171303,0.0,0.0034171303,1.1829288,0.0,0.0,1.0119892,0.0,0.0,0.0,0.0034171303,0.0,0.0,0.0,0.8202312
2097,0.091434516,2.9187834,0.0,0.0,0.0,1.3744676,0.0,0.82570356,0.0,0.0034171303,1.7946849,0.0,0.0,0.0,0.17682263,0.0,0.50698906,0.0068342607,0.0,0.0,0.0034171303,0.40083346,0.0068342607,0.0,17.482477,0.0,0.0034171303,0.0034171303,0.4069959,0.0,0.15761723,0.0,0.0034171303,0.0,1.4175584,0.2653456,0.0,3.7153785,16.135513,0.0034171303,0.0,1.7831435,6.598343,0.0,0.0,0.0,8.999293,0.0,0.0,0.0,8.391715,0.0,0.0034171303,0.28265455,0.3939992,0.0,0.0,0.098416746,0.0,0.0,0.29865128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6675198
2098,1.475635,5.4864407,0.0,0.0,0.0,1.2196423,0.0,0.24627575,0.0,0.0,2.9566147,0.0,0.0034171303,0.0034171303,0.0034171303,0.0,0.75725263,0.1437254,0.0034171303,0.0,0.09877436,2.6111372,0.0,0.0035651012,1.5048306,0.0,0.0,0.0068342607,0.0068342607,0.0,0.0,0.0,0.11243356,0.0,0.0,0.0,0.0,0.040986925,6.2829957,0.0,0.0,0.0034171303,4.377057,0.0,0.0,0.2136841,3.6430864,0.0,0.0,0.0,11.38491,0.0,0.0,0.0034171303,0.88911694,0.0,0.0,1.197213,0.0,0.0035651012,0.8493407,0.0,0.0,0.0,0.017076332,0.0,0.0068342607,0.0,1.7684131
2099,0.0,7.1132355,0.0,0.0,0.077775314,0.46174777,0.09535723,1.0265996,0.0,0.0,0.20095652,0.0,0.0,0.5705489,0.12624073,0.0,2.2355826,0.0034171303,0.41954568,0.0,0.0068342607,2.4124846,0.0,0.46630213,7.1017976,0.0,0.0,1.6025684,3.8595939,0.0,0.0,0.0034171303,1.4151615,0.0,0.43357307,0.0,1.0002487,0.55161643,0.6971374,0.0,0.0068342607,0.36758825,2.3930342,0.0,0.19071446,0.49426147,6.021625,0.0,0.0,0.46835738,3.2412949,0.0,0.0,0.22294849,3.2988951,0.0035651012,0.0,0.9907686,0.0,0.0034171303,0.79193836,0.0,0.0,0.0,0.48694354,0.0,0.0,0.0068342607,1.1991564
